_id,wdt_counter,program_version,time_stamp,latitude,longitude,air_temp,air_pressure,bottom_distance,water_temp,surface_distance,battery_voltage,gps_satellites,iridium_signal,iridium_retries,dtc_values_0,dtc_values_1,dtc_values_2,dtc_values_3,dtc_values_4,dtc_values_5,dtc_values_6,dtc_values_7,dtc_values_8,dtc_values_9,dtc_values_10,dtc_values_11,dtc_values_12,dtc_values_13,dtc_values_14,dtc_values_15,dtc_values_16,dtc_values_17,dtc_values_18,dtc_values_19,dtc_values_20,dtc_values_21,dtc_values_22,dtc_values_23,dtc_values_24,dtc_values_25,dtc_values_26,dtc_values_27,dtc_values_28,dtc_values_29,dtc_values_30,dtc_values_31,dtc_values_32,dtc_values_33,dtc_values_34,dtc_values_35,dtc_values_36,dtc_values_37,dtc_values_38,dtc_values_39,dtc_values_40,dtc_values_41,dtc_values_42,dtc_values_43,dtc_values_44,dtc_values_45,dtc_values_46,dtc_values_47,dtc_values_48,dtc_values_49,dtc_values_50,dtc_values_51,dtc_values_52,dtc_values_53,dtc_values_54,dtc_values_55,dtc_values_56,dtc_values_57,dtc_values_58,dtc_values_59,dtc_values_60,dtc_values_61,dtc_values_62,dtc_values_63,dtc_values_64,dtc_values_65,dtc_values_66,dtc_values_67,dtc_values_68,dtc_values_69,dtc_values_70,dtc_values_71,dtc_values_72,dtc_values_73,dtc_values_74,dtc_values_75,dtc_values_76,dtc_values_77,dtc_values_78,dtc_values_79,dtc_values_80,dtc_values_81,dtc_values_82,dtc_values_83,dtc_values_84,dtc_values_85,dtc_values_86,dtc_values_87,dtc_values_88,dtc_values_89,dtc_values_90,dtc_values_91,dtc_values_92,dtc_values_93,dtc_values_94,dtc_values_95,dtc_values_96,dtc_values_97,dtc_values_98,dtc_values_99,dtc_values_100,dtc_values_101,dtc_values_102,dtc_values_103,dtc_values_104,dtc_values_105,dtc_values_106,dtc_values_107,dtc_values_108,dtc_values_109,dtc_values_110,dtc_values_111,dtc_values_112,dtc_values_113,dtc_values_114,dtc_values_115,dtc_values_116,dtc_values_117,dtc_values_118,dtc_values_119,dtc_values_120,dtc_values_121,dtc_values_122,dtc_values_123,dtc_values_124,dtc_values_125,dtc_values_126,dtc_values_127,dtc_values_128,dtc_values_129,dtc_values_130,dtc_values_131,dtc_values_132,dtc_values_133,dtc_values_134,dtc_values_135,dtc_values_136,dtc_values_137,dtc_values_138,dtc_values_139,dtc_values_140,dtc_values_141,dtc_values_142,dtc_values_143,dtc_values_144,dtc_values_145,dtc_values_146,dtc_values_147,dtc_values_148,dtc_values_149,dtc_values_150,dtc_values_151,dtc_values_152,dtc_values_153,dtc_values_154,dtc_values_155,dtc_values_156,dtc_values_157,dtc_values_158,dtc_values_159,filename
68ea473fa2c5e9e93436620c,11,8,1760184030,75.876824,-132.620072,-3.625,1001.2,2.02,-1.85,1.069,18.25,9,4,0,-3.6875,-3.625,-3.75,-3.6875,-3.75,-3.625,-3.625,-3.625,-3.5625,-3.5,-3.5625,-3.5625,-3.5625,-3.625,-3.6875,-3.75,-3.6875,-3.625,-3.6875,-3.625,-3.5625,-3.5625,-3.5,-3.5625,-3.625,-3.625,-3.5,-3.625,-3.5,-3.5,-3.3125,-3.25,-3.0625,-2.8125,-2.8125,-2.5,-2.4375,-2.0625,-1.75,-1.5,-1.5,-1.4375,-1.375,-1.5,-1.375,-1.375,-1.4375,-1.375,-1.3125,-1.3125,-1.4375,-1.4375,-1.3125,-1.3125,-1.375,-1.4375,-1.4375,-1.4375,-1.375,-1.5,-1.375,-1.5625,-1.25,-1.3125,-1.375,-1.375,-1.3125,-1.375,-1.3125,-1.3125,-1.3125,-1.3125,-1.3125,-1.125,-1.25,-1.4375,-1.375,-1.375,-1.375,-1.4375,-1.625,-1.5,-1.4375,-1.4375,-1.3125,-1.25,-1.5,-1.4375,-1.1875,-1.3125,-1.4375,-1.4375,-1.4375,-1.4375,-1.4375,-1.375,-1.5,-1.5625,-1.4375,-1.375,-1.375,-1.5,-1.5,-1.5625,-1.4375,-1.4375,-1.375,-1.5,-1.4375,-1.375,-1.4375,-1.5,-1.375,-1.5,-1.4375,-1.5,-1.375,-1.4375,-1.4375,-1.3125,-1.4375,-1.4375,-1.375,-1.4375,-1.5,-1.5625,-1.4375,-1.4375,-1.4375,-1.375,-1.4375,-1.5,-1.5,-1.5,-1.5,-1.4375,-1.4375,-1.5625,-1.375,-1.375,-1.375,-1.5625,-1.375,-1.4375,-1.4375,-1.375,-1.4375,-1.375,-1.3125,-1.5,-1.4375,-1.4375,-1.4375,-1.625,-1.5,-1.5625,-1.5625,-1.5625,-1.5625,-1.5,301434061843360_000013.sbd
68ea7f5ea2c5e9e9343662cf,12,8,1760198430,75.864184,-132.589872,-3.25,1000.6,2.02,-1.85,1.073,18.25,8,5,0,-3.25,-3.1875,-3.3125,-3.25,-3.3125,-3.1875,-3.1875,-3.25,-3.1875,-3.0625,-3.1875,-3.1875,-3.125,-3.1875,-3.25,-3.3125,-3.25,-3.1875,-3.25,-3.25,-3.125,-3.125,-3.0625,-3.1875,-3.1875,-3.25,-3.125,-3.25,-3.125,-3.125,-3.0625,-3,-2.875,-2.625,-2.625,-2.3125,-2.25,-2,-1.6875,-1.5,-1.5,-1.4375,-1.375,-1.4375,-1.375,-1.375,-1.4375,-1.375,-1.375,-1.3125,-1.375,-1.4375,-1.3125,-1.375,-1.3125,-1.4375,-1.4375,-1.4375,-1.375,-1.4375,-1.375,-1.5625,-1.25,-1.375,-1.375,-1.375,-1.3125,-1.375,-1.3125,-1.3125,-1.3125,-1.3125,-1.375,-1.125,-1.25,-1.4375,-1.375,-1.375,-1.375,-1.4375,-1.625,-1.5,-1.4375,-1.4375,-1.3125,-1.25,-1.5,-1.5,-1.1875,-1.3125,-1.4375,-1.375,-1.4375,-1.4375,-1.4375,-1.375,-1.4375,-1.5625,-1.4375,-1.375,-1.4375,-1.5,-1.5,-1.5625,-1.4375,-1.5,-1.375,-1.4375,-1.375,-1.375,-1.4375,-1.5,-1.375,-1.5,-1.4375,-1.5,-1.375,-1.4375,-1.4375,-1.375,-1.5,-1.4375,-1.4375,-1.4375,-1.5,-1.5625,-1.4375,-1.4375,-1.4375,-1.4375,-1.4375,-1.5,-1.5,-1.5,-1.5625,-1.4375,-1.4375,-1.5625,-1.4375,-1.375,-1.375,-1.5625,-1.25,-1.4375,-1.4375,-1.375,-1.5,-1.375,-1.3125,-1.5,-1.4375,-1.4375,-1.4375,-1.625,-1.5,-1.5625,-1.5625,-1.5625,-1.5,-1.5,301434061843360_000014.sbd
68eab791a2c5e9e9343663d0,13,8,1760212830,75.843464,-132.516888,-3,1000.4,2.02,-1.85,1.067,18.28,11,5,0,-2.75,-2.6875,-2.8125,-2.75,-2.8125,-2.625,-2.6875,-2.75,-2.6875,-2.5625,-2.6875,-2.6875,-2.625,-2.6875,-2.75,-2.8125,-2.8125,-2.75,-2.8125,-2.75,-2.6875,-2.6875,-2.625,-2.75,-2.8125,-2.8125,-2.6875,-2.8125,-2.75,-2.8125,-2.8125,-2.8125,-2.6875,-2.5,-2.5625,-2.25,-2.3125,-2,-1.6875,-1.5625,-1.5625,-1.4375,-1.375,-1.5,-1.375,-1.375,-1.4375,-1.375,-1.375,-1.3125,-1.4375,-1.4375,-1.375,-1.3125,-1.375,-1.4375,-1.5,-1.4375,-1.375,-1.4375,-1.375,-1.5625,-1.25,-1.3125,-1.375,-1.375,-1.3125,-1.375,-1.3125,-1.3125,-1.3125,-1.3125,-1.375,-1.125,-1.25,-1.4375,-1.375,-1.375,-1.375,-1.5,-1.625,-1.5,-1.4375,-1.4375,-1.3125,-1.25,-1.5625,-1.4375,-1.1875,-1.3125,-1.4375,-1.4375,-1.4375,-1.4375,-1.4375,-1.375,-1.4375,-1.5625,-1.4375,-1.375,-1.4375,-1.5,-1.5,-1.5,-1.4375,-1.5,-1.375,-1.4375,-1.375,-1.375,-1.4375,-1.5,-1.375,-1.5,-1.4375,-1.5,-1.375,-1.4375,-1.5,-1.375,-1.4375,-1.375,-1.4375,-1.375,-1.5625,-1.5625,-1.5,-1.4375,-1.4375,-1.4375,-1.4375,-1.5,-1.5,-1.5,-1.5,-1.375,-1.4375,-1.5,-1.4375,-1.375,-1.375,-1.5625,-1.375,-1.4375,-1.4375,-1.375,-1.4375,-1.375,-1.375,-1.5,-1.4375,-1.4375,-1.4375,-1.625,-1.5,-1.5625,-1.5625,-1.5625,-1.5625,-1.5,301434061843360_000015.sbd
68eaefdea2c5e9e9343664d1,14,8,1760227230,75.811448,-132.520128,-5.1875,1002.2,2.02,-1.85,1.063,18.23,7,5,0,-5.3125,-5.25,-5.3125,-5.3125,-5.3125,-5.1875,-5.25,-5.25,-5.1875,-5.125,-5.25,-5.1875,-5.125,-5.1875,-5.25,-5.3125,-5.25,-5.1875,-5.3125,-5.25,-5.125,-5.125,-5.0625,-5.125,-5.1875,-5.1875,-5.0625,-5.1875,-5,-5,-4.75,-4.3125,-3.625,-3,-2.8125,-2.375,-2.375,-2.0625,-1.75,-1.5625,-1.5625,-1.5,-1.375,-1.5,-1.375,-1.375,-1.4375,-1.375,-1.375,-1.3125,-1.375,-1.4375,-1.3125,-1.3125,-1.375,-1.4375,-1.4375,-1.4375,-1.375,-1.4375,-1.375,-1.5,-1.25,-1.3125,-1.375,-1.375,-1.3125,-1.375,-1.3125,-1.3125,-1.3125,-1.3125,-1.375,-1.125,-1.25,-1.4375,-1.375,-1.375,-1.375,-1.5,-1.625,-1.5,-1.4375,-1.4375,-1.3125,-1.25,-1.5,-1.4375,-1.1875,-1.3125,-1.4375,-1.4375,-1.4375,-1.4375,-1.4375,-1.375,-1.4375,-1.5625,-1.4375,-1.375,-1.375,-1.5,-1.5,-1.5625,-1.4375,-1.5,-1.375,-1.5,-1.375,-1.375,-1.4375,-1.5,-1.375,-1.5,-1.4375,-1.5,-1.375,-1.4375,-1.5,-1.375,-1.4375,-1.4375,-1.375,-1.375,-1.5,-1.5625,-1.4375,-1.4375,-1.4375,-1.4375,-1.4375,-1.5,-1.5,-1.5,-1.5,-1.375,-1.375,-1.5,-1.375,-1.375,-1.375,-1.5625,-1.4375,-1.4375,-1.4375,-1.375,-1.5,-1.375,-1.3125,-1.5,-1.4375,-1.4375,-1.4375,-1.625,-1.5,-1.5625,-1.5625,-1.5625,-1.5,-1.5,301434061843360_000016.sbd
68eb2814a2c5e9e93436657d,15,8,1760241630,75.795504,-132.501984,-3.875,1002.6,2.02,-1.85,1.07,18.25,9,5,0,-3.9375,-3.875,-4,-4,-4,-3.875,-3.875,-3.9375,-3.875,-3.75,-3.875,-3.875,-3.8125,-3.875,-3.9375,-4,-3.9375,-3.875,-3.9375,-3.9375,-3.8125,-3.8125,-3.75,-3.8125,-3.8125,-3.875,-3.75,-3.875,-3.75,-3.75,-3.625,-3.5625,-3.3125,-3,-2.875,-2.5,-2.4375,-2.0625,-1.75,-1.5625,-1.5625,-1.5,-1.4375,-1.5,-1.375,-1.375,-1.4375,-1.375,-1.375,-1.3125,-1.375,-1.4375,-1.3125,-1.3125,-1.375,-1.4375,-1.4375,-1.4375,-1.375,-1.4375,-1.375,-1.5,-1.3125,-1.375,-1.375,-1.375,-1.3125,-1.375,-1.3125,-1.3125,-1.3125,-1.3125,-1.375,-1.125,-1.25,-1.4375,-1.4375,-1.375,-1.375,-1.4375,-1.625,-1.5,-1.4375,-1.4375,-1.3125,-1.25,-1.5625,-1.4375,-1.1875,-1.3125,-1.4375,-1.4375,-1.4375,-1.4375,-1.4375,-1.375,-1.4375,-1.5625,-1.4375,-1.375,-1.375,-1.5,-1.5,-1.5625,-1.4375,-1.5,-1.375,-1.4375,-1.4375,-1.375,-1.4375,-1.5,-1.375,-1.5,-1.4375,-1.5,-1.375,-1.4375,-1.4375,-1.375,-1.4375,-1.4375,-1.4375,-1.375,-1.5625,-1.5625,-1.4375,-1.4375,-1.4375,-1.375,-1.4375,-1.5,-1.5,-1.5,-1.5,-1.4375,-1.4375,-1.5,-1.4375,-1.375,-1.375,-1.5,-1.25,-1.4375,-1.4375,-1.375,-1.4375,-1.375,-1.3125,-1.5,-1.4375,-1.4375,-1.4375,-1.5625,-1.5,-1.5625,-1.5625,-1.5625,-1.5,-1.5,301434061843360_000017.sbd
68eb6079a2c5e9e9343666bc,16,8,1760256030,75.770784,-132.44452,-4.75,1003.5,2.04,-1.83,1.063,18.2,9,5,0,-4.8125,-4.8125,-4.875,-4.8125,-4.875,-4.75,-4.75,-4.8125,-4.75,-4.625,-4.75,-4.75,-4.625,-4.75,-4.8125,-4.875,-4.8125,-4.75,-4.8125,-4.8125,-4.6875,-4.6875,-4.625,-4.75,-4.75,-4.8125,-4.625,-4.75,-4.5625,-4.5,-4.0625,-3.6875,-3.25,-2.875,-2.875,-2.5,-2.5,-2.125,-1.8125,-1.5625,-1.625,-1.5625,-1.4375,-1.5,-1.375,-1.375,-1.4375,-1.375,-1.375,-1.3125,-1.375,-1.4375,-1.3125,-1.3125,-1.375,-1.4375,-1.5,-1.4375,-1.375,-1.4375,-1.375,-1.5625,-1.25,-1.3125,-1.375,-1.375,-1.3125,-1.375,-1.3125,-1.3125,-1.3125,-1.3125,-1.3125,-1.125,-1.25,-1.4375,-1.375,-1.375,-1.375,-1.4375,-1.625,-1.5,-1.375,-1.4375,-1.3125,-1.25,-1.5,-1.4375,-1.1875,-1.3125,-1.4375,-1.4375,-1.4375,-1.4375,-1.4375,-1.375,-1.5,-1.5625,-1.4375,-1.375,-1.375,-1.5,-1.5,-1.5,-1.4375,-1.5,-1.375,-1.5,-1.375,-1.375,-1.4375,-1.5,-1.375,-1.5,-1.4375,-1.5,-1.4375,-1.4375,-1.4375,-1.375,-1.4375,-1.4375,-1.4375,-1.375,-1.5,-1.5625,-1.4375,-1.4375,-1.4375,-1.4375,-1.4375,-1.4375,-1.5,-1.5,-1.5,-1.4375,-1.4375,-1.5,-1.375,-1.375,-1.375,-1.5,-1.3125,-1.4375,-1.4375,-1.375,-1.4375,-1.375,-1.3125,-1.5,-1.4375,-1.4375,-1.4375,-1.5625,-1.5,-1.5625,-1.5625,-1.5625,-1.5,-1.5,301434061843360_000018.sbd
68eb9897a2c5e9e934366780,17,8,1760270430,75.746576,-132.42172,-5.9375,1004.1,2.02,-1.85,1.066,18.2,11,5,0,-5.8125,-5.8125,-5.875,-5.8125,-5.875,-5.75,-5.75,-5.75,-5.75,-5.625,-5.75,-5.6875,-5.6875,-5.75,-5.8125,-5.875,-5.8125,-5.75,-5.8125,-5.8125,-5.6875,-5.6875,-5.5625,-5.6875,-5.6875,-5.75,-5.625,-5.75,-5.5625,-5.375,-4.75,-4.25,-3.6875,-3.125,-2.9375,-2.5,-2.375,-2.0625,-1.75,-1.625,-1.625,-1.5625,-1.4375,-1.5,-1.375,-1.375,-1.5,-1.375,-1.375,-1.3125,-1.4375,-1.4375,-1.375,-1.375,-1.375,-1.4375,-1.4375,-1.4375,-1.375,-1.4375,-1.375,-1.5,-1.25,-1.375,-1.375,-1.3125,-1.3125,-1.375,-1.3125,-1.3125,-1.3125,-1.3125,-1.375,-1.125,-1.25,-1.4375,-1.4375,-1.375,-1.375,-1.4375,-1.625,-1.5,-1.375,-1.4375,-1.3125,-1.25,-1.5,-1.4375,-1.1875,-1.3125,-1.4375,-1.4375,-1.4375,-1.4375,-1.4375,-1.375,-1.5,-1.5625,-1.5,-1.375,-1.4375,-1.5,-1.5,-1.5625,-1.4375,-1.5,-1.375,-1.5,-1.375,-1.375,-1.4375,-1.5,-1.375,-1.5,-1.4375,-1.5,-1.4375,-1.4375,-1.4375,-1.375,-1.4375,-1.4375,-1.4375,-1.375,-1.5,-1.5625,-1.5,-1.4375,-1.4375,-1.4375,-1.4375,-1.5,-1.5625,-1.5625,-1.5,-1.4375,-1.375,-1.5,-1.375,-1.375,-1.375,-1.5625,-1.3125,-1.4375,-1.4375,-1.375,-1.4375,-1.375,-1.3125,-1.5,-1.4375,-1.4375,-1.4375,-1.625,-1.5,-1.5625,-1.5625,-1.5625,-1.5,-1.5,301434061843360_000019.sbd
68ebd0d02d8ac0ceb0366385,18,8,1760284830,75.739864,-132.407376,-4.5625,1003.1,2.02,-1.85,0.5,18.2,8,3,0,-4.5625,-4.5,-4.625,-4.5625,-4.625,-4.4375,-4.5,-4.5,-4.4375,-4.375,-4.5,-4.4375,-4.375,-4.5,-4.5,-4.5625,-4.5625,-4.5,-4.5625,-4.5,-4.375,-4.4375,-4.3125,-4.4375,-4.4375,-4.5,-4.375,-4.5,-4.3125,-4.375,-4.25,-4.1875,-3.8125,-3.3125,-3.0625,-2.5625,-2.375,-2.0625,-1.75,-1.6875,-1.6875,-1.5625,-1.5,-1.5,-1.375,-1.375,-1.5,-1.375,-1.375,-1.3125,-1.4375,-1.4375,-1.375,-1.375,-1.375,-1.4375,-1.5,-1.4375,-1.375,-1.4375,-1.375,-1.5625,-1.25,-1.375,-1.375,-1.375,-1.3125,-1.375,-1.3125,-1.3125,-1.375,-1.3125,-1.375,-1.125,-1.25,-1.4375,-1.375,-1.375,-1.375,-1.5,-1.625,-1.5,-1.4375,-1.4375,-1.3125,-1.3125,-1.5,-1.4375,-1.1875,-1.3125,-1.4375,-1.4375,-1.4375,-1.4375,-1.4375,-1.375,-1.5,-1.5625,-1.4375,-1.375,-1.4375,-1.5,-1.5,-1.5,-1.4375,-1.5,-1.375,-1.4375,-1.375,-1.375,-1.4375,-1.5,-1.375,-1.5,-1.4375,-1.5,-1.4375,-1.4375,-1.4375,-1.3125,-1.5,-1.4375,-1.4375,-1.375,-1.5,-1.5625,-1.4375,-1.4375,-1.4375,-1.375,-1.4375,-1.5,-1.5,-1.5625,-1.5625,-1.4375,-1.4375,-1.5,-1.375,-1.375,-1.375,-1.5,-1.3125,-1.4375,-1.4375,-1.375,-1.5,-1.375,-1.375,-1.5,-1.4375,-1.4375,-1.4375,-1.625,-1.5,-1.5625,-1.5625,-1.5625,-1.5,-1.5,301434061843360_000020.sbd
68ec0909a2c5e9e93436692d,19,8,1760299230,75.734288,-132.372128,-4.75,1002.2,2.04,-1.85,1.065,18.17,11,5,0,-4.625,-4.5625,-4.6875,-4.5625,-4.6875,-4.5,-4.5625,-4.5625,-4.5625,-4.375,-4.5,-4.5,-4.4375,-4.5625,-4.625,-4.625,-4.5625,-4.5625,-4.625,-4.5625,-4.4375,-4.5,-4.375,-4.5625,-4.5,-4.5625,-4.375,-4.5625,-4.375,-4.3125,-4,-3.8125,-3.5,-3.0625,-2.875,-2.4375,-2.375,-2.0625,-1.8125,-1.6875,-1.6875,-1.5625,-1.5,-1.5625,-1.375,-1.375,-1.5,-1.375,-1.375,-1.3125,-1.375,-1.4375,-1.3125,-1.3125,-1.375,-1.4375,-1.4375,-1.4375,-1.375,-1.4375,-1.375,-1.5625,-1.3125,-1.375,-1.375,-1.375,-1.3125,-1.375,-1.3125,-1.3125,-1.3125,-1.3125,-1.3125,-1.125,-1.25,-1.4375,-1.375,-1.375,-1.375,-1.5,-1.625,-1.5,-1.375,-1.4375,-1.3125,-1.25,-1.5,-1.4375,-1.1875,-1.3125,-1.4375,-1.4375,-1.4375,-1.4375,-1.4375,-1.375,-1.5,-1.5625,-1.4375,-1.375,-1.4375,-1.5,-1.5,-1.5625,-1.4375,-1.5,-1.375,-1.5,-1.375,-1.375,-1.4375,-1.5,-1.375,-1.5,-1.4375,-1.4375,-1.375,-1.4375,-1.4375,-1.375,-1.4375,-1.4375,-1.4375,-1.4375,-1.5625,-1.5625,-1.4375,-1.4375,-1.4375,-1.4375,-1.4375,-1.5,-1.5,-1.5625,-1.5,-1.4375,-1.375,-1.5625,-1.375,-1.375,-1.375,-1.5625,-1.3125,-1.4375,-1.4375,-1.375,-1.5,-1.375,-1.3125,-1.5,-1.5,-1.4375,-1.4375,-1.5625,-1.5,-1.5625,-1.5625,-1.5625,-1.5,-1.5,301434061843360_000021.sbd
68ec416d2d8ac0ceb03665c0,20,8,1760313630,75.727656,-132.360672,-6.8125,1000.3,2.04,-1.85,1.055,18.17,11,5,0,-6.6875,-6.625,-6.75,-6.6875,-6.75,-6.625,-6.625,-6.6875,-6.5625,-6.5,-6.625,-6.5625,-6.5,-6.625,-6.625,-6.6875,-6.625,-6.625,-6.6875,-6.625,-6.5,-6.5,-6.4375,-6.5,-6.5625,-6.5625,-6.4375,-6.5,-6.25,-5.75,-5,-4.375,-3.8125,-3.25,-3,-2.5,-2.4375,-2.0625,-1.8125,-1.75,-1.6875,-1.625,-1.5,-1.5625,-1.375,-1.375,-1.5,-1.375,-1.375,-1.3125,-1.375,-1.4375,-1.3125,-1.3125,-1.375,-1.4375,-1.5,-1.4375,-1.375,-1.5,-1.375,-1.5625,-1.3125,-1.375,-1.375,-1.375,-1.3125,-1.375,-1.3125,-1.3125,-1.3125,-1.3125,-1.375,-1.125,-1.25,-1.4375,-1.4375,-1.375,-1.375,-1.5,-1.625,-1.5,-1.375,-1.4375,-1.3125,-1.25,-1.5,-1.5,-1.1875,-1.3125,-1.4375,-1.4375,-1.4375,-1.4375,-1.4375,-1.375,-1.4375,-1.5625,-1.4375,-1.375,-1.4375,-1.5,-1.5,-1.5,-1.4375,-1.5,-1.375,-1.5,-1.4375,-1.375,-1.4375,-1.5,-1.375,-1.5,-1.4375,-1.5,-1.375,-1.4375,-1.5,-1.375,-1.4375,-1.4375,-1.4375,-1.375,-1.5,-1.5625,-1.4375,-1.4375,-1.4375,-1.4375,-1.4375,-1.5,-1.5,-1.5,-1.5625,-1.4375,-1.4375,-1.5,-1.375,-1.375,-1.375,-1.5625,-1.375,-1.4375,-1.4375,-1.375,-1.4375,-1.375,-1.375,-1.5,-1.5,-1.4375,-1.4375,-1.625,-1.5,-1.5625,-1.5625,-1.5625,-1.5625,-1.5,301434061843360_000022.sbd
68ec7a28a2c5e9e934366c16,21,8,1760328030,75.729448,-132.367816,-8.25,997.5,2.04,-1.85,1.046,18.2,10,0,0,-8.0625,-8,-8.0625,-8.0625,-8.125,-7.9375,-8,-8,-7.9375,-7.875,-7.9375,-7.9375,-7.875,-7.9375,-8,-8.0625,-8,-7.9375,-8,-7.9375,-7.8125,-7.8125,-7.75,-7.875,-7.875,-7.875,-7.75,-7.8125,-7.5625,-6.8125,-5.75,-5.0625,-4.3125,-3.625,-3.1875,-2.625,-2.5,-2.125,-1.875,-1.8125,-1.75,-1.6875,-1.5,-1.625,-1.4375,-1.375,-1.5,-1.375,-1.375,-1.3125,-1.4375,-1.4375,-1.375,-1.3125,-1.375,-1.4375,-1.4375,-1.5,-1.375,-1.5,-1.375,-1.5,-1.3125,-1.375,-1.375,-1.375,-1.3125,-1.375,-1.3125,-1.3125,-1.3125,-1.3125,-1.375,-1.125,-1.25,-1.5,-1.4375,-1.375,-1.375,-1.4375,-1.625,-1.5,-1.4375,-1.4375,-1.3125,-1.25,-1.5,-1.4375,-1.1875,-1.3125,-1.4375,-1.4375,-1.4375,-1.4375,-1.4375,-1.375,-1.5,-1.5625,-1.4375,-1.375,-1.375,-1.5,-1.5,-1.5625,-1.4375,-1.5,-1.375,-1.5,-1.375,-1.375,-1.4375,-1.5,-1.375,-1.5,-1.5,-1.5,-1.4375,-1.4375,-1.5,-1.3125,-1.4375,-1.4375,-1.375,-1.375,-1.5625,-1.5625,-1.5,-1.4375,-1.4375,-1.4375,-1.4375,-1.5,-1.5,-1.5,-1.5,-1.4375,-1.4375,-1.5625,-1.4375,-1.375,-1.375,-1.5625,-1.4375,-1.4375,-1.5,-1.375,-1.5,-1.375,-1.375,-1.5,-1.5,-1.5,-1.4375,-1.625,-1.5,-1.5625,-1.5625,-1.5625,-1.5,-1.5,301434061843360_000023.sbd
68ecb1d7a2c5e9e934366c83,22,8,1760342430,75.733936,-132.373656,-12.625,994.8,2.04,-1.85,1.045,18.17,10,5,0,-12.8125,-12.75,-12.8125,-12.8125,-12.875,-12.625,-12.6875,-12.75,-12.6875,-12.5625,-12.6875,-12.625,-12.5625,-12.625,-12.6875,-12.75,-12.6875,-12.625,-12.6875,-12.6875,-12.5,-12.4375,-12.375,-12.5,-12.5,-12.5,-12.3125,-12.3125,-11.8125,-10.5,-8.75,-7.5,-6.25,-5.0625,-4.25,-3.375,-3,-2.5,-2.0625,-1.875,-1.875,-1.75,-1.5625,-1.625,-1.4375,-1.375,-1.5,-1.4375,-1.375,-1.375,-1.4375,-1.4375,-1.375,-1.375,-1.375,-1.4375,-1.4375,-1.4375,-1.375,-1.5,-1.4375,-1.5625,-1.3125,-1.375,-1.3125,-1.3125,-1.3125,-1.375,-1.3125,-1.3125,-1.3125,-1.3125,-1.3125,-1.125,-1.25,-1.4375,-1.375,-1.375,-1.375,-1.5,-1.625,-1.5,-1.375,-1.4375,-1.3125,-1.25,-1.5,-1.4375,-1.1875,-1.3125,-1.4375,-1.4375,-1.4375,-1.4375,-1.4375,-1.375,-1.4375,-1.5625,-1.5,-1.375,-1.4375,-1.5,-1.5625,-1.5625,-1.4375,-1.5,-1.375,-1.5,-1.375,-1.375,-1.4375,-1.5,-1.375,-1.5,-1.4375,-1.5,-1.4375,-1.5,-1.5,-1.375,-1.4375,-1.4375,-1.4375,-1.375,-1.5,-1.5625,-1.5,-1.4375,-1.4375,-1.4375,-1.4375,-1.5,-1.5625,-1.5625,-1.5,-1.4375,-1.4375,-1.5,-1.375,-1.375,-1.375,-1.5,-1.375,-1.4375,-1.4375,-1.375,-1.5,-1.375,-1.3125,-1.5625,-1.4375,-1.4375,-1.4375,-1.625,-1.5,-1.5625,-1.5625,-1.5625,-1.5625,-1.5,301434061843360_000024.sbd
68ecea41a2c5e9e934366dc2,23,8,1760356830,75.731848,-132.40196,-9.5,993.3,2.04,-1.85,1.045,18.15,7,4,0,-9.75,-9.6875,-9.8125,-9.75,-9.8125,-9.625,-9.625,-9.6875,-9.625,-9.5,-9.625,-9.5625,-9.5,-9.5625,-9.625,-9.6875,-9.625,-9.5625,-9.625,-9.5625,-9.4375,-9.4375,-9.375,-9.4375,-9.4375,-9.4375,-9.3125,-9.4375,-9.1875,-8.875,-8.1875,-7.5,-6.5625,-5.5625,-4.8125,-3.875,-3.4375,-2.75,-2.25,-2,-1.9375,-1.8125,-1.625,-1.6875,-1.5,-1.4375,-1.5,-1.375,-1.375,-1.375,-1.4375,-1.4375,-1.3125,-1.3125,-1.375,-1.4375,-1.5,-1.4375,-1.375,-1.4375,-1.375,-1.5625,-1.3125,-1.375,-1.375,-1.375,-1.3125,-1.375,-1.3125,-1.3125,-1.3125,-1.3125,-1.375,-1.125,-1.25,-1.4375,-1.4375,-1.375,-1.375,-1.5,-1.625,-1.5,-1.4375,-1.4375,-1.3125,-1.25,-1.5,-1.4375,-1.1875,-1.3125,-1.4375,-1.4375,-1.4375,-1.4375,-1.4375,-1.4375,-1.4375,-1.5,-1.5,-1.375,-1.4375,-1.5,-1.5,-1.5625,-1.4375,-1.5,-1.375,-1.5,-1.3125,-1.375,-1.4375,-1.5,-1.375,-1.5,-1.4375,-1.5,-1.4375,-1.4375,-1.5,-1.3125,-1.4375,-1.4375,-1.4375,-1.375,-1.5625,-1.5625,-1.5,-1.4375,-1.4375,-1.4375,-1.4375,-1.5,-1.5,-1.5625,-1.5,-1.375,-1.375,-1.5,-1.375,-1.375,-1.375,-1.5,-1.3125,-1.4375,-1.4375,-1.375,-1.4375,-1.375,-1.3125,-1.5625,-1.5,-1.5,-1.4375,-1.625,-1.5,-1.5625,-1.5625,-1.5625,-1.5,-1.5,301434061843360_000025.sbd
